reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
801986d9-0d21-4102-81b8-e9d61db326bd,Rakesh Verma,https://play-lh.googleusercontent.com/a-/ALV-UjVU5qHcJ6huneUySplLc4e0nXiiuW3tDY-KuiIKkOqpCsNDBnCQwA,Give me More discount.Then we buy more items,5,0,28.1,2026-06-16 16:26:37,"Hi, Wow, we were blown away by your positive words, we really appreciate the time you took to write such a detailed review! Thanks again!",2026-06-16 16:55:22,28.1
5fd0f81e-076c-4c97-b818-e48e9690136e,Suraj Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjVJDw5WI_wWbrBlgzB6AxYLHaXP07kouOZlPFpVLn5yXp3mPKAJ,good 💯,5,0,28.0,2026-06-16 16:23:49,"Hi, Thanks so much for your feedback! We’re really glad you enjoyed our product & service; we’ve found it’s a definite customer favorite! Thanks again for the review and for being such a great customer.",2026-06-16 16:55:17,28.0
583256a6-1bbd-4cec-9b0f-efb08c70a050,Nirmal Sharma,https://play-lh.googleusercontent.com/a-/ALV-UjUfRgfSFtm7sEkeNhY9JbkImA9h1OLAr4x8TC8mNyzckNGwo0QR,this is very good and very easy to use,5,0,28.1,2026-06-16 16:23:25,"Hi, Wow, we were blown away by your positive words, we really appreciate the time you took to write such a detailed review! Thanks again!",2026-06-16 16:25:03,28.1
06fa7063-7608-4900-91e2-b45ea633ffcc,Ravindra Choudhury,https://play-lh.googleusercontent.com/a-/ALV-UjUp5qdkib4AW62ed3JxHu4j0GKirOMqtW46C26S0xrrQQt8te19,best quality product,5,0,28.0,2026-06-16 16:23:14,"Hi, Wow, we were blown away by your positive words, we really appreciate the time you took to write such a detailed review! Thanks again!",2026-06-16 16:25:21,28.0
0e643a78-c8ca-46e2-ad75-afa20583015f,Satish,https://play-lh.googleusercontent.com/a/ACg8ocL81eUvIkPmms-pn6lOIXn6ISkT-hFe3d-Qb1UBzhZElTKxNA=mo,👌,5,0,,2026-06-16 16:21:59,"Hi, We can’t thank you enough for the kind words about product & service. Your review means a lot to us and lets us know we’re on the right track! Looking forward to seeing you again soon and thanks again!",2026-06-16 16:25:26,
0c6adfa5-7ca2-4a5f-8bec-75cd8ca01888,Shashank Mishra,https://play-lh.googleusercontent.com/a/ACg8ocLlFfLfVh8TTCU8ZsbWYhPPsp1gIrT57Gmr2Ieflto1kdncDA=mo,mesho is a very happy Full app for online shopping,5,0,27.9,2026-06-16 16:20:57,"Hi, Wow, we were blown away by your positive words, we really appreciate the time you took to write such a detailed review! Thanks again!",2026-06-16 16:25:05,27.9
669ad867-8b8b-4d75-8e09-5590e186313e,Huma Khan,https://play-lh.googleusercontent.com/a-/ALV-UjUxUzzkJXqLxqXM3-OWdWgoLDCqORwxGWkB2uTAaGOiFIuqsgE,Fraud!,1,0,,2026-06-16 16:19:16,"Hi, Thanks so much for bringing this issue to our attention and please let me apologize for the unacceptable way in which you’ve been treated. Keeping our customers happy is our number one priority and we’d like to ask you for another chance to retain you as a customer.",2026-06-16 16:25:12,
1e09da6a-b701-498d-a2b4-1045a21cc9e5,Goshira sri,https://play-lh.googleusercontent.com/a-/ALV-UjWSWjd1jB5KJjgjHF59DnLIJaGXtRoT2gLjlw9MnJUWKvNQT-as,vvv good,5,0,28.0,2026-06-16 16:17:52,"Hi, We can’t thank you enough for the kind words about product & service. Your review means a lot to us and lets us know we’re on the right track! Looking forward to seeing you again soon and thanks again!",2026-06-16 16:25:09,28.0
ac491b1d-c72a-4c1d-ace8-59bbd819f798,Lax Chavda modhera,https://play-lh.googleusercontent.com/a-/ALV-UjUZgOYHABjTWOhFjiIadSglPCQFHOvDHsJV_vZRg2sSuggkKvQS5Q,very nice good,5,0,,2026-06-16 16:16:01,"Hi, We’d just like to thank you for taking the time to write this review of our product and service. Every bit of feedback like this does so much to help us out! Looking forward to seeing you again soon! We’re very grateful for customers like you and hope you stick with us for years to come! Thanks again!",2026-06-16 16:25:14,
2f5d1192-5cf4-4505-897b-e240dd557215,Muni Gyan,https://play-lh.googleusercontent.com/a-/ALV-UjXM6BInd6HBvaqXRtQUgt_5UqsfBCa7lavjAnmJoaz8hQwqHxY,🤯😡 become wrost shopping app with undelivered products and no help response,1,0,,2026-06-16 16:15:56,"Hi, we appreciate your concern in bringing this to our notice and this is not the standards which we have set at Meesho. Please fill this form: https://bit.ly/3BqCWC2 and share your details, so that our team can resolve your concern. This makes us all the more keener to ensure this instance doesn’t repeat.",2026-06-16 16:25:24,
5f45ff38-966d-4868-8189-b2563dce2104,shivu s,https://play-lh.googleusercontent.com/a/ACg8ocLGI_UUBrO8hpVkIIveNX4kQ9f1SAMrfcwkAD6IUp_Wu-mdzQ=mo,the prices are very reasonable and good,4,0,,2026-06-16 16:14:43,"Hi, We’d just like to thank you for taking the time to write this review of our product and service. Every bit of feedback like this does so much to help us out! Looking forward to seeing you again soon! We’re very grateful for customers like you and hope you stick with us for years to come! Thanks again!",2026-06-16 16:25:13,
b92cbb00-8bc0-4b12-8df3-c8ca5a7d10a5,Alok Yadav,https://play-lh.googleusercontent.com/a-/ALV-UjWHL-aLl7Dqft-z9KstbJHoyJ8DEUbqeRVAEVwZCWNz2R9AkQvN,good,5,0,28.1,2026-06-16 16:12:26,"Hi, We can’t thank you enough for the kind words about product & service. Your review means a lot to us and lets us know we’re on the right track! Looking forward to seeing you again soon and thanks again!",2026-06-16 16:25:18,28.1
17c992be-7800-4d98-9bfa-9bc49ba465fc,Shruthi Chenna,https://play-lh.googleusercontent.com/a-/ALV-UjUt2Oo2ZFHOlA6fMTunekOdsOkORh5kLN_oz0OQlBgPHeNqNmU,really nice,4,0,28.1,2026-06-16 16:12:22,"Hi, We’d just like to thank you for taking the time to write this review of our product and service. Every bit of feedback like this does so much to help us out! Looking forward to seeing you again soon! We’re very grateful for customers like you and hope you stick with us for years to come! Thanks again!",2026-06-16 16:25:28,28.1
1b633f7d-6d3e-49c8-9c58-049c618dd195,Mukesh Mauryvansi,https://play-lh.googleusercontent.com/a/ACg8ocKcKN9hiiA6qT6O8Idpqel120hEDwG3inYkhAtNT43RkTEgJA=mo,super site.fast delivery,5,0,28.1,2026-06-16 16:11:50,"Hi, Wow, we were blown away by your positive words, we really appreciate the time you took to write such a detailed review! Thanks again!",2026-06-16 16:25:17,28.1
66a841c9-698f-4da0-9be1-e7e34fb3f8b0,romeo lucky,https://play-lh.googleusercontent.com/a-/ALV-UjUNj51x3SK2GWHitJlxeIrRlqulEwNvROSH0zjxQ4fE8nR6fIYb,main meesho app account nahin banaa Pa Raha Hun Main jab bhi meesho app open karta hun tabhi Naam aata hai user verify failed,1,0,28.0,2026-06-16 16:05:09,"Hi, Thanks so much for bringing this issue to our attention and please let me apologize for the unacceptable way in which you’ve been treated. Keeping our customers happy is our number one priority and we’d like to ask you for another chance to retain you as a customer.",2026-06-16 16:25:22,28.0
8ff1f94b-32ba-49af-9944-5fa41d291302,Sandesh Bassi,https://play-lh.googleusercontent.com/a/ACg8ocI_iTFuvaclHMpVmnURCKYlwhZ68gGHVE4xXGm43kYiwHhIMw=mo,good,5,0,28.1,2026-06-16 16:04:53,"Hi, Thanks so much for your feedback! We’re really glad you enjoyed our product & service; we’ve found it’s a definite customer favorite! Thanks again for the review and for being such a great customer.",2026-06-16 16:25:15,28.1
98264290-8322-4935-87cb-6ec67243e858,Shiva Rathour,https://play-lh.googleusercontent.com/a/ACg8ocJTVkUY44_uiBH_-Kar0F75-B22-7CMX37FxZJ8RDpKR1Rx2w=mo,good product,5,0,28.1,2026-06-16 16:04:38,"Hi, Wow, we were blown away by your positive words, we really appreciate the time you took to write such a detailed review! Thanks again!",2026-06-16 16:25:07,28.1
340b9454-5540-4da7-b39f-9ce28a75d645,Anushka Gupta,https://play-lh.googleusercontent.com/a/ACg8ocIOT8QYks3j-gbGX_J5GK7GismY-ovMoWo9cRuPU4MCJmNcPQ=mo,fraud app refund kha jate h customers ka,1,1,28.0,2026-06-16 16:03:57,"Hi, thank you so much for bringing this issue to our attention and please accept our apology for the unfortunate situation. Please open this https://bit.ly/3BqCWC2 and share your details, so that our team can get back to you. Customer satisfaction is our number one priority and we request you to provide us another chance.",2026-06-16 16:25:30,28.0
f95c424e-8cf7-41da-83fd-a6c9ceead8bc,Jhalindar Prasad,https://play-lh.googleusercontent.com/a/ACg8ocLZJeEtVyk4WxwZ5SfoI8v9wPD0k_e7xWqNAQvl_TZW0XfE=mo,I love meesho so much,5,0,24.9,2026-06-16 16:00:55,"Hi, We’d just like to thank you for taking the time to write this review of our product and service. Every bit of feedback like this does so much to help us out! Looking forward to seeing you again soon! We’re very grateful for customers like you and hope you stick with us for years to come! Thanks again!",2026-06-16 16:25:06,24.9
406ef7ac-9054-4cbc-9217-5a559cc95116,Vijay Choudhary,https://play-lh.googleusercontent.com/a-/ALV-UjWlW277nYBN6SqWU2lnXx8GHnmHITk8Ja9FU37P30kg8Jm4nz3H,nice sarvice good working this application,5,0,27.9,2026-06-16 16:00:50,"Hi, Wow, we were blown away by your positive words, we really appreciate the time you took to write such a detailed review! Thanks again!",2026-06-16 16:25:33,27.9
4aed2f70-1a42-4bcb-94b5-7e2bb3b7b8c2,Irfan,https://play-lh.googleusercontent.com/a/ACg8ocKanvSokPFcCx60RWlUDh1OEyxPMTuSOnBsIrbLWoRPhsIZ1hk=mo,thank you meesho,5,0,,2026-06-16 15:59:11,"Hi, We’d just like to thank you for taking the time to write this review of our product and service. Every bit of feedback like this does so much to help us out! Looking forward to seeing you again soon! We’re very grateful for customers like you and hope you stick with us for years to come! Thanks again!",2026-06-16 16:25:20,
3ce12d1f-2d72-41eb-9b16-ed6c319785d6,Sweta Singh,https://play-lh.googleusercontent.com/a-/ALV-UjXCrUCY4xHpI0Fc9bW6A08bYvOWT8ImTGh15vA8dnPs8vuM3bXU,you can find everything on this app easily go for it guys download shop and enjoy 😉,5,0,28.0,2026-06-16 15:59:07,"Hi, Wow, we were blown away by your positive words, we really appreciate the time you took to write such a detailed review! Thanks again!",2026-06-16 16:25:29,28.0
fc633433-4ad5-4cc0-9387-a52872fca859,Manya,https://play-lh.googleusercontent.com/a-/ALV-UjXHIQh2GsLMsDS7CWVShl7pwqwntCicpCW9nncV0-570zYsnAs,super,5,0,28.1,2026-06-16 15:58:54,"Hi, We can’t thank you enough for the kind words about product & service. Your review means a lot to us and lets us know we’re on the right track! Looking forward to seeing you again soon and thanks again!",2026-06-16 16:25:10,28.1
772e19b4-10b8-4d19-8e0e-349d57db6b2d,King Khan,https://play-lh.googleusercontent.com/a/ACg8ocIzu9h7oSo4aszawHVHBdRJGrnM9mmRXxFuAdITRbTh_ttWPg=mo,zaina,5,1,27.9,2026-06-16 15:52:56,"Hi, Thanks so much for your feedback! We’re really glad you enjoyed our product & service; we’ve found it’s a definite customer favorite! Thanks again for the review and for being such a great customer.",2026-06-16 15:55:22,27.9
5e8468e4-114a-4b7f-b0ae-71dd4a6899ec,Virendraa Kumar,https://play-lh.googleusercontent.com/a/ACg8ocLtRMzCUh2RgHuSTpUfGDASvlNbG7Af-QkjHc5IsDnELAkHMA=mo,meesho is very cheap platform it is showing defarent product but delevered defarent product.it is froud app. Do not buy any product on this meesho product इस पर केवल फ्रॉड होता है कोई भी meesho से कुछ मत खरीदना भी किसी के साथ फ्रॉड हो सकता है जैसे मेरे साथ हुआ मैने durex extara time कंडोम की 10×2=20 pice मंगाया था लेकिन 3×2=6 extra thin कंडोम मुझे मिला है और मैं 1 सप्ताह से एक्चेंज के लिए परेशान हु एक्चेंज नहीं हो रहा पिकअप एजेंट आया था पर ले नहीं गया मुझसे 10×2 मांग रहा था जबकि मेरे पास 3×2=6ह,1,0,28.1,2026-06-16 15:50:20,"Hi, Thanks so much for bringing this issue to our attention and please let me apologize for the unacceptable way in which you’ve been treated. Keeping our customers happy is our number one priority and we’d like to ask you for another chance to retain you as a customer.",2026-06-16 10:25:19,28.1
41fc6c76-dd72-4663-8c3d-d90327f9cc21,Shanty Love,https://play-lh.googleusercontent.com/a-/ALV-UjXFFhPh2WGj4bIyrNoVNbg8i-JzF3c_Pd7R9yjiAAXmyU1VXqI,very good,5,0,28.1,2026-06-16 15:46:49,"Hi, We can’t thank you enough for the kind words about product & service. Your review means a lot to us and lets us know we’re on the right track! Looking forward to seeing you again soon and thanks again!",2026-06-16 15:55:04,28.1
2f180f20-4469-4437-8a74-cd20f86de194,Catty Zenu,https://play-lh.googleusercontent.com/a/ACg8ocK_XRHeux8wVEnHgWXHHfSGNq5xps4XeUKLRqVmEtlcBOAWm_I=mo,sabse ghaatiyaa app.. jo ki mene aaj tk nhi dekha hai.. bkwassss ho tum log... product return policy ghatiya h tum logo ki.. ek product ko teen baar return kr skte h bus.. and apne aap meesho app se return request cancel hori hai.. same 3 product ke sath mera sath esa hua hai.. ghatiya app hai.. kitte paise chale gae product ke chkkr me... bkwasss return policy.. customer care me call kro to kehte h again raise kr do.. 3 baar se jadha kr do to ab return request nhi kr skte h...,1,0,,2026-06-16 15:46:00,"Hi, Thanks so much for bringing this issue to our attention and please let me apologize for the unacceptable way in which you’ve been treated. Keeping our customers happy is our number one priority and we’d like to ask you for another chance to retain you as a customer.",2026-06-16 15:55:12,
523ff651-202b-450d-9fed-714a2ea6d7d1,Abdullah Sah,https://play-lh.googleusercontent.com/a-/ALV-UjWTMF6q2Ws-Xu_uLPcVQgahkRrq9hSbcs-1sPeJhFmoN7TxxnyQ,nice 👍👍👍,5,0,28.1,2026-06-16 15:42:09,"Hi, Wow, we were blown away by your positive words, we really appreciate the time you took to write such a detailed review! Thanks again!",2026-06-16 15:55:20,28.1
257f6c5e-1f72-4f4c-b9c5-24b47a1f151c,ALD04 977O4P Subhashree Das,https://play-lh.googleusercontent.com/a/ACg8ocLD1mK6diKQpFVgf2uhQ0NviPHisnKn6uG4iDvY63C4mlyktQ=mo,affordable but quality products are available on meesho,5,1,,2026-06-16 15:38:31,"Hi, We’d just like to thank you for taking the time to write this review of our product and service. Every bit of feedback like this does so much to help us out! Looking forward to seeing you again soon! We’re very grateful for customers like you and hope you stick with us for years to come! Thanks again!",2026-06-16 15:55:15,
bc51e240-4797-4873-a16e-a45e13cb6988,Tippanna Bandihal,https://play-lh.googleusercontent.com/a/ACg8ocLkiVmu_dmBBfUTlh4mx9_2lCMrIxkrhzTENXHrd__VOW9EUA=mo,"They respond very soon to assure that they will not take care for the missed product and the money. Joking app ever which never gives you customer care email id, and chat is available but no date, time. they are trying to hide from consumer court proofing. Don't use this",1,0,,2026-06-16 15:37:21,"Hi, we appreciate your concern in bringing this to our notice and this is not the standards which we have set at Meesho. Please fill this form: https://bit.ly/3BqCWC2 and share your details, so that our team can resolve your concern. This makes us all the more keener to ensure this instance doesn’t repeat.",2026-06-16 15:55:19,
979d7275-9ef0-424d-9c18-15020974359f,Aaradhy Yadav,https://play-lh.googleusercontent.com/a-/ALV-UjWhddOdiNKgEgudVBP7BgJBh3e2ryO1NGFNMi1vSJXLd4RWurRQ,Very good app for shopping,4,0,28.0,2026-06-16 15:32:53,"Hi, We’d just like to thank you for taking the time to write this review of our product and service. Every bit of feedback like this does so much to help us out! Looking forward to seeing you again soon! We’re very grateful for customers like you and hope you stick with us for years to come! Thanks again!",2026-06-16 15:55:06,28.0
f591b5a9-78dc-437b-bc7b-2f2106342e44,Ananya Roy,https://play-lh.googleusercontent.com/a/ACg8ocIT8a5-lb9iL1F37t9YBIzxEccfKC_wAWQUmVeNk-irOCX_Z7I=mo,very good app anlt reasonable price,5,0,27.9,2026-06-16 15:31:46,"Hi, Wow, we were blown away by your positive words, we really appreciate the time you took to write such a detailed review! Thanks again!",2026-06-16 15:55:10,27.9
b323ff3b-31f4-49d5-b08d-ce2ee78f0f47,Akshata Gah,https://play-lh.googleusercontent.com/a/ACg8ocL7xEFL7c2kjgaqdi2CBXp6_BFY1bx7q4YqHwtcQcHw1TF6qg=mo,"Ordered number product is missing and no response from the meesho, hold for 2 minutes, will be solved in 24 hours and the 24 hours is the minimum 7 days, which they ignore. Better to not install the app not recommended for online shopping",1,0,28.0,2026-06-16 15:30:16,"Hi, Thanks so much for bringing this issue to our attention and please let me apologize for the unacceptable way in which you’ve been treated. Keeping our customers happy is our number one priority and we’d like to ask you for another chance to retain you as a customer.",2026-06-16 15:55:26,28.0
fcff6d1a-868e-41ab-a4da-f7041a18c8ae,Payal Mandal,https://play-lh.googleusercontent.com/a-/ALV-UjWgpzaajgz0d9XqeUNPyEsdWEJ4DCCt9FANzAeGoef-1lWL2xE,very good 👍,5,0,28.0,2026-06-16 15:29:10,"Hi, We’d just like to thank you for taking the time to write this review of our product and service. Every bit of feedback like this does so much to help us out! Looking forward to seeing you again soon! We’re very grateful for customers like you and hope you stick with us for years to come! Thanks again!",2026-06-16 15:55:28,28.0
0d619106-eace-4765-9659-3a5af8782d52,Shekhar Yadav,https://play-lh.googleusercontent.com/a/ACg8ocJsG9MJT0KG00Nv0mE8W62FH5JrOkdb3XQ5oD7hpwDdIE82dg=mo,nice,5,0,28.1,2026-06-16 15:28:50,"Hi, We can’t thank you enough for the kind words about product & service. Your review means a lot to us and lets us know we’re on the right track! Looking forward to seeing you again soon and thanks again!",2026-06-16 15:55:24,28.1
12ae1006-4397-4439-85c8-f6c7c172c749,Sourabh “SourabhrishiOfficial” Rishi,https://play-lh.googleusercontent.com/a-/ALV-UjWWw_6l9RMnMpnLpwl0mV8elG1ZTVeoDjlzQdiEJm_5rUqqR9gL,very good app for discounts,5,0,28.1,2026-06-16 15:28:21,"Hi, We’d just like to thank you for taking the time to write this review of our product and service. Every bit of feedback like this does so much to help us out! Looking forward to seeing you again soon! We’re very grateful for customers like you and hope you stick with us for years to come! Thanks again!",2026-06-16 15:55:18,28.1
dc5c2095-0ae6-4dc0-81f3-20f7e208a084,Sukanta Ghose,https://play-lh.googleusercontent.com/a-/ALV-UjWYc2a5Gj7y-mRcwDtg5Pnvvq0ajl7zYJSlG9KqTVdTy7mkpksq,Horrible service i'm a seller and my RTO shipment is stuck for almost 25 days with zero response from the illiterate Customer support. Never sell or buy on this platform. Total waste of money. No number to contact customer support tickets raised are closed automatically without resolutuon as Customer support is illiterate. Don't give generic replies by asking to fill a form as the link that you illiterates provide for the form doesn't open.,1,1,28.0,2026-06-16 15:28:02,"Hi, thank you so much for bringing this issue to our attention and please accept our apology for the unfortunate situation. Please open this https://bit.ly/3BqCWC2 and share your details, so that our team can get back to you. Customer satisfaction is our number one priority and we request you to provide us another chance.",2026-06-16 15:55:08,28.0
9b31cf8d-9738-4348-be3f-4b8776d53600,Venugopal Achanti,https://play-lh.googleusercontent.com/a-/ALV-UjVU_HKB6r20_dqm5T2ctJyQwYE0UralNtChXylr4HqUMEDoRJY,nice was produced,5,0,28.0,2026-06-16 15:27:07,"Hi, We’d just like to thank you for taking the time to write this review of our product and service. Every bit of feedback like this does so much to help us out! Looking forward to seeing you again soon! We’re very grateful for customers like you and hope you stick with us for years to come! Thanks again!",2026-06-16 15:55:23,28.0
8b937ed8-4777-4343-b131-00fd278f8635,Sulaim Danish,https://play-lh.googleusercontent.com/a/ACg8ocIRRQdnOkP9shDHn1AnCv804PYFRbMPNwGdw9IjvGbKfPJ_lA=mo,this app is very useful to find cheap and good quality products easily,5,0,27.6,2026-06-16 15:27:00,"Hi, Wow, we were blown away by your positive words, we really appreciate the time you took to write such a detailed review! Thanks again!",2026-06-16 15:55:14,27.6
eee9968b-a296-4d90-b14c-1eea9289306d,Akshata B,https://play-lh.googleusercontent.com/a/ACg8ocLrerZjy_i0ZSXPvma2oqJcjhwV-d65BNzeKgcvpMTS8-bz6w=mo,Worst ever customer service don't order from this application,1,0,,2026-06-16 15:26:23,"Hi, we appreciate your concern in bringing this to our notice and this is not the standards which we have set at Meesho. Please fill this form: https://bit.ly/3BqCWC2 and share your details, so that our team can resolve your concern. This makes us all the more keener to ensure this instance doesn’t repeat.",2026-06-16 15:55:17,
244537a1-c429-446d-a2e3-9ce6c48a4961,TRIPURI MUSIC Official,https://play-lh.googleusercontent.com/a-/ALV-UjVgAkMcD42EWhLbHRvGow-bWfuErnwb54EFrmVHBsR2imei8VR7tg,"first of all spend money buying your products and showcase on Instagram reels, facebook, youtube, then only can earn Affiliate money 🤣 making fool to creators 😤😤😤😤",1,0,28.0,2026-06-16 15:24:10,"Hi, we appreciate your concern in bringing this to our notice and this is not the standards which we have set at Meesho. Please fill this form: https://bit.ly/3BqCWC2 and share your details, so that our team can resolve your concern. This makes us all the more keener to ensure this instance doesn’t repeat.",2026-06-16 15:55:09,28.0
bb4a87a2-7030-4593-a577-08a5aa2edf59,Rohan Mukherjee,https://play-lh.googleusercontent.com/a-/ALV-UjVBKSncDTylwLgo4qhfX04dpIpy_r7H-9oDQpyYk6X8xuSegTPb,beautiful,5,0,28.1,2026-06-16 15:20:52,"Hi, We can’t thank you enough for the kind words about product & service. Your review means a lot to us and lets us know we’re on the right track! Looking forward to seeing you again soon and thanks again!",2026-06-16 15:25:05,28.1
34dc4337-771a-411c-8a6b-32a3490390ca,Nik Kalme,https://play-lh.googleusercontent.com/a-/ALV-UjWKAfQabjr0nU-QuE-gsybW2yclpN4ql0w_3d3-xrOZhXO5ymY,best price and amazing product,5,0,28.0,2026-06-16 15:20:18,"Hi, We’d just like to thank you for taking the time to write this review of our product and service. Every bit of feedback like this does so much to help us out! Looking forward to seeing you again soon! We’re very grateful for customers like you and hope you stick with us for years to come! Thanks again!",2026-06-16 15:25:20,28.0
8c1c2c16-eb49-485c-905b-1541cfdd039c,Anjali Raval,https://play-lh.googleusercontent.com/a/ACg8ocI4n7iaDhDjjZedVFQdizG6Qscf-f3u0spmEIvXixlOo3B6tRo=mo,coustomer care service is absolutely useless n very poor job 😔 unhappy n very bad experience 👎👎,1,0,27.9,2026-06-16 15:19:35,"Hi, thank you so much for bringing this issue to our attention and please accept our apology for the unfortunate situation. Please open this https://bit.ly/3BqCWC2 and share your details, so that our team can get back to you. Customer satisfaction is our number one priority and we request you to provide us another chance.",2026-06-16 15:25:39,27.9
4c1f0573-f17e-474e-9fae-cd295923d62e,Sahilsahil,https://play-lh.googleusercontent.com/a-/ALV-UjUtMWjlkVu6q2CIRn3QSydzreLkcM-JwFEoASvsC6RNvPpfOg,🥰,5,0,,2026-06-16 15:18:14,"Hi, Thanks so much for your feedback! We’re really glad you enjoyed our product & service; we’ve found it’s a definite customer favorite! Thanks again for the review and for being such a great customer.",2026-06-16 15:25:33,
79b0efc0-74f7-4c41-895c-d7fdcd1daa8c,Subhash Sharma,https://play-lh.googleusercontent.com/a-/ALV-UjW0xU1Zu9-3FdupRoGQyTRzZOrqjH3pwBsl6r9-gVuG2A93bn6vXA,चोरो का अड्डा बन के रह गया अब बहुत महँगे,1,0,28.1,2026-06-16 15:16:23,"Thanks for your review, this review made our day. We’ll be glad if you reconsider your ratings basis your experience with us. 5 - Very Satisfied 4 - Satisfied 3 - Fair 2 - Dissatisfied 1 - Very Dissatisfied",2026-06-16 15:25:10,28.1
c0c7369a-cad7-4a25-a2dc-a0dbd3656bf9,Divyansh Moudgil,https://play-lh.googleusercontent.com/a/ACg8ocKBekncLRyor0TP2elafiRggHJpWqTkDAj8F2tgibm1d5Z39g=mo,the meesho services is very low,1,0,28.1,2026-06-16 15:14:58,"Hi, Thanks so much for bringing this issue to our attention and please let me apologize for the unacceptable way in which you’ve been treated. Keeping our customers happy is our number one priority and we’d like to ask you for another chance to retain you as a customer.",2026-06-16 15:25:32,28.1
